timestamp,vibration_x_mm_s,vibration_y_mm_s,temperature_C,pressure_bar,flow_rate_L_min,rpm,current_A,machine_id
2024-01-01 02:48:00,2.391283160566262,1.4961670788773294,61.36851635814282,4.148839728729002,116.37871346082213,1435.1446084047773,14.51289253769407,PUMP-A01
2024-01-01 02:54:00,2.2812640708177425,1.5260798005966252,59.367964111491226,4.251217092746301,119.88937867714029,1451.4116901883265,14.523795069754435,PUMP-A01
2024-01-01 03:00:00,2.413692657069554,1.7213223255126893,61.00617596219999,4.156934703771074,119.60608895069093,1432.435232792537,14.708834907283904,PUMP-A01
2024-01-01 03:06:00,1.9080302887909604,1.8552585273106486,62.07629665115246,4.219835804868151,118.90783798295861,1447.6022898710642,14.52153312791823,PUMP-A01
2024-01-01 03:12:00,1.7815781034808418,1.6738499782159222,62.49532419079449,4.188688359828496,123.86153158351846,1462.868422626455,14.643124859874213,PUMP-A01
2024-01-01 03:18:00,1.6495127379810863,1.7339236757273202,61.411861137406966,4.26984452800742,120.93263508683118,1430.9023709425371,14.601608690026225,PUMP-A01
2024-01-01 03:24:00,1.809415777916264,1.8791086640411327,63.96831519874107,4.157215092942516,121.28185604152993,1437.205032040861,14.568423822386926,PUMP-A01
2024-01-01 03:30:00,1.8694429501542613,1.8669777191398007,63.22904916503346,4.074197739999805,117.962502322713,1439.6796775483842,14.5566336693591,PUMP-A01
2024-01-01 03:36:00,1.7053842639618375,2.062334103352171,61.37976551363019,4.08944407749091,117.82134949589509,1449.3668014028904,14.729023388119774,PUMP-A01
2024-01-01 03:42:00,1.6559338663600127,1.7242258917424613,62.936715904903025,4.15744980048458,119.88824025671094,1446.3428321435379,14.785462657945084,PUMP-A01
2024-01-01 03:48:00,1.7490222129580992,1.9346704051200074,64.75882803435783,4.100075202345756,120.15563351778141,1463.991363816961,14.542053922661,PUMP-A01
2024-01-01 03:54:00,2.0833591575958827,1.9711026145859785,64.84528276991742,4.232816961254365,116.09198608420796,1459.543483290917,14.787904365752238,PUMP-A01
2024-01-01 04:00:00,2.221560303968572,1.808242372120196,60.10878289157554,4.162738546811354,119.43898515269773,1454.952729460686,14.678428751042532,PUMP-A01
2024-01-01 04:06:00,2.3148573995265633,1.9825444120143425,60.607014030847125,4.389968524002115,119.82273334410372,1451.4563031434388,14.692498121608978,PUMP-A01
2024-01-01 04:12:00,2.2437613533910183,1.9892527578067514,64.27002238163675,4.06098283238903,119.35928082677437,1453.9322977698482,14.712977913442774,PUMP-A01
2024-01-01 04:18:00,2.464676614244638,2.065192262774223,60.50084804701298,4.216290654296785,118.1577883135832,1441.3801764468662,14.711235667106374,PUMP-A01
2024-01-01 04:24:00,2.501203170736917,2.202843582976809,60.14987368203678,4.109763758119547,118.7004887543942,1458.5721035355662,14.745943332455706,PUMP-A01
2024-01-01 04:30:00,2.532642771180947,2.010265442784861,61.44959572184334,4.160527892769386,119.4208307110508,1438.879557456408,14.645040595404309,PUMP-A01
2024-01-01 04:36:00,2.6073981779358593,1.8778356308826787,62.854209756983515,4.211313557867244,119.95113912537641,1458.3537699390224,14.66000757625441,PUMP-A01
2024-01-01 04:42:00,2.45004842245001,1.949391313566455,62.1150341304099,4.013970290010057,120.97411222321738,1461.8614250211883,14.597148100739025,PUMP-A01
2024-01-01 04:48:00,2.42706596537189,2.0312627572993733,61.33731548607846,4.218946089343042,121.92123144797789,1452.1086460208808,14.531577278134936,PUMP-A01
2024-01-01 04:54:00,2.221950933524482,1.7336355000056567,61.346141708264255,4.352232596981934,119.16581357098157,1448.2378694103802,14.699392057277866,PUMP-A01
2024-01-01 05:00:00,2.1307784355160635,1.685065151633665,61.3330175985157,4.163724936130513,118.83718660576527,1454.0030990830967,14.510082990755876,PUMP-A01
2024-01-01 05:06:00,2.058937460974143,1.8051451114621475,61.12608043262913,4.220784628544441,120.61980032502453,1421.3848162989932,14.58269051532501,PUMP-A01
2024-01-01 05:12:00,1.6358461502223591,1.6575209268520803,65.9113703585008,4.281993735450032,120.96116879073755,1453.0225821848546,14.52826895933383,PUMP-A01
2024-01-01 05:18:00,1.7207789130119975,1.7119114998512865,62.97851392775762,4.186883719997841,118.86606807135797,1448.8664600216018,14.557218147196815,PUMP-A01
2024-01-01 05:24:00,1.6450398471987269,1.588580366244613,63.90545794242829,4.153523184917481,121.31024587176802,1449.49371886943,14.691619273869215,PUMP-A01
2024-01-01 05:30:00,1.6044081014819123,1.6378836231844491,61.88451663548557,4.01794108770226,121.68361958010755,1457.0653251289782,14.688542989061476,PUMP-A01
2024-01-01 05:36:00,1.68289948771459,1.4017013878260753,62.38174843723991,4.251279257551598,122.30281180907285,1449.2523107843526,14.626316473898713,PUMP-A01
2024-01-01 05:42:00,2.0092782238812066,1.5064359673779866,61.63263596273349,4.190946527221689,123.27107067115507,1438.5979314334884,14.527051592946847,PUMP-A01
2024-01-01 05:48:00,1.7469820028380323,1.474968361482322,58.76741653531835,4.118985291888947,117.97658656035647,1448.5859732917463,14.630012174937823,PUMP-A01
2024-01-01 05:54:00,2.135847799502365,1.3573705180790285,60.71970162844118,4.210127736822216,119.73220523630029,1450.6755548408082,14.605823461557488,PUMP-A01
2024-01-01 06:00:00,1.8626758055395372,1.3292399332133087,60.11224424250556,4.153305571455506,119.72195419083252,1451.14933911581,14.716137745856784,PUMP-A01
2024-01-01 06:06:00,2.1878891511171275,1.6227976238174227,59.49466936478964,4.157725909510758,119.4982416404901,1451.6191936728508,14.673707982459716,PUMP-A01
2024-01-01 06:12:00,2.371976369886377,1.5312733205124118,61.117191256227514,4.248503292488697,118.39085291829475,1460.3936904491854,14.6474697302011,PUMP-A01
2024-01-01 06:18:00,2.520608612530595,1.4916538086118505,64.93825573458415,4.0929294070940925,116.71324473101281,1439.1396544696586,14.646094624691498,PUMP-A01
2024-01-01 06:24:00,2.5917769604111793,1.6503296597459862,62.924464198170114,4.283785222885901,119.86471760949287,1451.7570045616485,14.789889066178125,PUMP-A01
2024-01-01 06:30:00,2.618667201005455,1.84968994244855,64.96696001804467,4.088185106950528,118.13763737829896,1462.8992969861824,14.726888266511034,PUMP-A01
2024-01-01 06:36:00,2.4226508305029353,1.4961428104113668,63.687279839766454,4.146983887331579,119.84132563884997,1432.653885030628,14.649093868138038,PUMP-A01
2024-01-01 06:42:00,2.3440516024893108,1.6468113958204365,64.28402750280505,4.353835695525326,118.07624157391692,1451.7964668078005,14.643766783866694,PUMP-A01
2024-01-01 06:48:00,2.4497452662337067,1.771299092237336,61.79791479696092,4.290188380931394,117.46000194558587,1444.1462149802696,14.507943730391489,PUMP-A01
2024-01-01 06:54:00,2.1782738495266956,2.110106228125346,63.97394156001541,4.207808319399636,120.12290533798826,1446.2928961552689,14.782752778995942,PUMP-A01
2024-01-01 07:00:00,1.8910245819853004,2.0166012950635577,64.31952124076982,4.124757582759903,119.95114165080739,1440.9519249678558,14.595752191530199,PUMP-A01
2024-01-01 07:06:00,1.7895243542642636,2.1161972159758227,62.39958977549895,4.157658215464009,120.80285251979618,1448.3044928429956,14.576781724564222,PUMP-A01
2024-01-01 07:12:00,1.7125456262483145,1.9207568354026716,64.14165433088364,4.205862025166856,124.01100608994948,1468.412556144269,14.799822677616302,PUMP-A01
2024-01-01 07:18:00,1.840507176630458,1.9475275759185926,64.18907691741722,4.203001858587168,120.18884759949584,1437.355696388228,14.715606901451357,PUMP-A01
2024-01-01 07:24:00,1.7355974319886076,2.1498798675143993,62.5525825357964,4.192730325629923,120.59942205116234,1438.3038999752118,14.514209131989787,PUMP-A01
2024-01-01 07:30:00,1.804018634337265,2.10687253096595,61.72953596388384,4.197533398873265,117.46912583925933,1436.980654298365,14.518565643107673,PUMP-A01
2024-01-01 07:36:00,1.6618369571221212,2.1587997799492276,61.673930523665284,4.182849991223591,117.04542359588116,1467.274182866281,14.507650469188059,PUMP-A01
2024-01-01 07:42:00,1.8119476059947945,2.0530826608937733,63.61596935001288,4.084641701148799,122.77988735046048,1445.3766029447872,14.67988566985386,PUMP-A01
2024-01-01 07:48:00,1.9748928824556686,2.0818300505753604,64.0124638390784,4.158679140627133,117.76225887700714,1449.7436093965232,14.521469350018586,PUMP-A01
2024-01-01 07:54:00,1.949057216125722,2.0314399456377292,62.368544684009024,4.273169924318948,117.51632027389638,1445.9721705889376,14.78001650705348,PUMP-A01
2024-01-01 08:00:00,2.188654254883623,2.0622537848735205,63.63223867791821,4.0905332561959105,119.52100055436047,1440.5557712159691,14.781071962006804,PUMP-A01
2024-01-01 08:06:00,2.143548762233671,2.0162106622485894,64.48283278205444,4.184835559076858,119.41380354999873,1447.6484935338556,14.663816220024424,PUMP-A01
2024-01-01 08:12:00,2.297041683799036,1.6711873539701234,64.58861570691138,4.134419685698333,117.78416534382684,1474.5824360573656,14.684991679418784,PUMP-A01
2024-01-01 08:18:00,2.378184681726111,1.539769879074673,66.02308462333882,4.2089080343518495,118.97422189924714,1463.9207092097427,14.587568320457574,PUMP-A01
2024-01-01 08:24:00,2.3070486460646595,1.8731858365518552,65.64429949380168,4.168909345514654,122.03790975193348,1441.4706218220772,14.519191762722482,PUMP-A01
2024-01-01 08:30:00,2.572473256939296,1.8407101815152038,62.260080523009265,4.318191493197974,117.96216107892958,1456.4757410306167,14.721238133557545,PUMP-A01
2024-01-01 08:36:00,2.4027655223890694,1.5245365294257893,66.32020870515001,4.2405266523352205,116.78179330782076,1441.6847722733362,14.530535796624704,PUMP-A01
2024-01-01 08:42:00,2.4121240817164153,1.3781005450236363,63.03079535045926,4.095055746737823,121.44931549831261,1432.2363236115377,14.525667292305519,PUMP-A01
2024-01-01 08:48:00,2.388945789790909,1.5745023609205089,65.42661578411958,4.253698240929096,120.54371206034901,1460.1951091766464,14.593366932761267,PUMP-A01
2024-01-01 08:54:00,2.2690876403281712,1.6440991656889068,63.9929454868789,4.138027851499035,118.31307097513555,1461.6009284664356,14.503739697951364,PUMP-A01
2024-01-01 09:00:00,2.1771550955620556,1.7274081516991024,63.304009808127034,4.153840290289797,116.38476416413896,1460.460522510479,14.630210684726896,PUMP-A01
2024-01-01 09:06:00,1.9400400957811608,1.5632048865522805,61.241563120454714,4.22510552160857,118.05484146347557,1445.3013475078042,14.712304273024023,PUMP-A01
2024-01-01 09:12:00,1.7830522310915988,1.4568212746430051,63.72623928557715,4.160660206421589,119.42966928261409,1448.3322426599802,14.740404679426582,PUMP-A01
2024-01-01 09:18:00,1.7512317676289924,1.4050491008854606,61.67458888524157,4.271428465305837,121.86541231604019,1457.4976555365813,14.681292191139676,PUMP-A01
2024-01-01 09:24:00,1.4598323941083815,1.534631787840354,65.49428730596546,4.138039195078928,117.45589416649315,1453.914960373481,14.754062260934173,PUMP-A01
2024-01-01 09:30:00,1.4836483602401016,1.527866005930804,66.34779619926243,4.150484275792691,119.35500833316944,1446.0636252870295,14.621950661130134,PUMP-A01
2024-01-01 09:36:00,1.5293332486862297,1.4808915235005236,62.906100599717476,4.1474903285161515,120.8693273959421,1433.8092817988183,14.754631625518144,PUMP-A01
2024-01-01 09:42:00,1.641758692989065,1.8944896730945566,64.58287127876561,4.154748900131597,114.75149337586838,1451.1387519414202,14.651941993149514,PUMP-A01
2024-01-01 09:48:00,1.9452528233084798,1.9141820137880674,63.06986131831648,4.287935324443826,121.57659037194995,1460.7900963923612,14.566910838399489,PUMP-A01
2024-01-01 09:54:00,1.8645070639850898,1.891168536986447,63.242837482915334,4.250303703488824,117.13910687161919,1438.0241171096584,14.78324369399814,PUMP-A01
2024-01-01 10:00:00,2.0684420913352457,1.7008276557243356,65.37450237850692,4.336795516320966,120.16298898290586,1456.3875938167598,14.582491262151136,PUMP-A01
2024-01-01 10:06:00,2.4424149996258744,1.9700160650042675,64.18172571186571,4.381411536311941,119.9873542751734,1453.3154169513368,14.507860445256338,PUMP-A01
2024-01-01 10:12:00,2.301956641725392,1.997855239394781,66.8753522987859,4.117542637445413,121.65815073883951,1457.5014826323234,14.572802212886508,PUMP-A01
2024-01-01 10:18:00,2.5487896208658234,2.0235846784206477,63.5684503531686,4.205633530186184,120.58581669765883,1458.71975499719,14.610006268377228,PUMP-A01
2024-01-01 10:24:00,2.3476522946248375,2.1637547002103212,65.81629150708288,4.105903974668526,114.7243769323717,1443.0553475807465,14.605404904986779,PUMP-A01
2024-01-01 10:30:00,2.468310692970507,2.125750984263381,64.48846160777241,4.1377915257801385,117.9043894014796,1433.8304059983504,14.657400252833071,PUMP-A01
2024-01-01 10:36:00,2.328829682044665,2.165145487723076,65.5606270102542,4.149593399179547,119.74534813445807,1444.6648047431713,14.764938064610776,PUMP-A01
2024-01-01 10:42:00,2.35619140641947,2.169781090038018,63.72040357257549,4.115427610068938,119.07396808347184,1458.89127317527,14.58770146813291,PUMP-A01
2024-01-01 10:48:00,2.438630540541864,2.1408221392756572,64.34054099311896,4.115849018168127,120.41413929518488,1444.5799609647404,14.656231182387751,PUMP-A01
2024-01-01 10:54:00,1.9381321773891202,1.8818010981747175,64.26492686589386,4.18845724971838,121.03264092697069,1443.0595667614236,14.602041686106544,PUMP-A01
2024-01-01 11:00:00,2.1374842659488094,2.0912542227944173,63.20693985356906,4.1026625265290875,120.66580126845054,1431.7864965807537,14.74653191781196,PUMP-A01
2024-01-01 11:06:00,1.985791759604976,1.9898597199953145,65.47655028012294,4.267370156731011,119.01533789044217,1467.5264755455094,14.547280453986543,PUMP-A01
2024-01-01 11:12:00,1.7535481770357983,1.8692782591518633,65.4807538012331,4.126579717006599,115.74620373327005,1458.2571364142532,14.531053080493017,PUMP-A01
2024-01-01 11:18:00,1.543590655013993,2.1830071096849206,65.41721230802152,4.424765517607711,118.52290523776131,1457.6989598127477,14.650898575971281,PUMP-A01
2024-01-01 11:24:00,1.7225123406410938,2.1405541073431653,66.85337421891451,4.163889243922848,120.26159401170878,1459.6772538677947,14.701566275729647,PUMP-A01
2024-01-01 11:30:00,1.6216240292761994,2.0433335957296768,66.74253179887157,4.205761411353365,117.24295319028982,1455.767083615434,14.73865756032723,PUMP-A01
2024-01-01 11:36:00,1.7645119790064971,1.8551517364980517,64.02622774069776,4.096372705242717,120.68138713559385,1447.5567114482046,14.676887455871595,PUMP-A01
2024-01-01 11:42:00,1.797851539387321,1.9300278180266983,65.16789272997514,4.336487340650211,121.23061424984523,1448.362358958778,14.7321549283957,PUMP-A01
2024-01-01 11:48:00,2.1298199306873364,1.7139656913972983,63.69212001886439,4.289560054464234,119.66255158786223,1445.7243563540787,14.617813017568277,PUMP-A01
2024-01-01 11:54:00,1.9693111057374977,1.6845329327241252,64.68129622255705,4.223753269658889,113.27624788260567,1476.34740754415,14.509860301079941,PUMP-A01
2024-01-01 12:00:00,1.9766663657170453,1.48163103740598,63.764914783822896,4.092255796097635,116.84262086976678,1455.5591203129945,14.534829792370466,PUMP-A01
2024-01-01 12:06:00,2.279091811482931,1.619793388293287,67.11245180891586,4.21685335021797,123.16616589226246,1445.3619955864856,14.5116167803687,PUMP-A01
2024-01-01 12:12:00,2.392251724751428,1.5468114028667026,65.24523084916322,4.11028551631862,118.29570196905347,1454.6549677416629,14.598683095142947,PUMP-A01
2024-01-01 12:18:00,2.644703727668068,1.359920438663487,64.38950535998652,4.316988421077869,115.41548108881214,1439.8913108214367,14.648647402380604,PUMP-A01
2024-01-01 12:24:00,2.614170520090952,1.4968612368031107,66.5233687951843,4.264735578548254,121.8492522916506,1465.0450671858923,14.606895245097082,PUMP-A01
2024-01-01 12:30:00,2.5522926478167762,1.490766825757508,61.492934518974195,4.207635123079019,119.40045867807733,1443.3893090419285,14.668179842519917,PUMP-A01
2024-01-01 12:36:00,2.6889266677886066,1.7240294650945327,61.74314365060586,4.005089946940214,121.57861845286534,1455.0108543262247,14.644182744547836,PUMP-A01
2024-01-01 12:42:00,2.225479632847004,1.633989642679732,65.97301709776634,4.121326721707278,119.91764480534854,1460.6597762974313,14.703382840559183,PUMP-A01
2024-01-01 12:48:00,2.21233841477031,1.5561404985047562,64.88444351979476,4.25502089052799,120.27583570729408,1453.8476854420499,14.700088649069022,PUMP-A01
2024-01-01 12:54:00,2.053350711220219,1.6214267760589536,65.1834107373698,4.2970306953378525,120.07972591025869,1450.9446999181964,14.595419244132604,PUMP-A01
2024-01-01 13:00:00,2.008827027559506,1.6410962278929309,62.831664872389496,4.28873358491937,120.74367401863158,1450.10802084856,14.603864336608327,PUMP-A01
2024-01-01 13:06:00,1.7389707588529235,1.6614999721449222,64.79944214532313,4.072638959820684,123.89854827186169,1449.435589031129,14.67554434649239,PUMP-A01
2024-01-01 13:12:00,1.934107803216685,1.6100773032094917,67.8521051466881,4.224124184545032,121.2806900266278,1444.2330151107249,14.678929740367252,PUMP-A01
2024-01-01 13:18:00,1.7245295886922372,1.7780964083876316,66.09520215566751,4.281241217318635,116.17298869897827,1445.505165702303,14.594409974091139,PUMP-A01
2024-01-01 13:24:00,1.48989388978804,1.7630792600643628,65.12503640297722,4.06733315475342,120.22198034518706,1464.7959037365094,14.599095365732628,PUMP-A01
2024-01-01 13:30:00,1.5491070298939003,1.7570903753744738,64.22298058177687,4.199367638770141,121.60660883079561,1448.9146336731485,14.708213503955845,PUMP-A01
2024-01-01 13:36:00,1.7785687046287886,2.019181795003805,64.30029692025931,4.221907391864677,121.72403888762139,1442.1420373061724,14.69422324686282,PUMP-A01
2024-01-01 13:42:00,1.9235691270222486,2.049880117712241,61.7084629411335,4.175938833212261,118.46041728839081,1444.837024031385,14.540515241403932,PUMP-A01
2024-01-01 13:48:00,2.193362503763876,1.8263990440897835,65.2983317945236,4.051827051567904,121.6385061248452,1461.0037068069723,14.632312563902618,PUMP-A01
2024-01-01 13:54:00,2.447194375116308,2.0553926528320288,66.18921406042433,4.173944151194102,121.15909201353126,1456.756066331645,14.767811823613178,PUMP-A01
2024-01-01 14:00:00,2.197372133136513,2.2093026109852527,62.56618457238258,4.1738155655795985,124.44363206832824,1455.6032917823225,14.510891702831342,PUMP-A01
2024-01-01 14:06:00,2.10841532887346,2.226320896940731,63.94561745512317,4.18815420763618,117.79358370185167,1447.4247880109021,14.756549183945264,PUMP-A01
2024-01-01 14:12:00,2.043260161639661,2.221067865915441,63.209179324508405,4.154922285965995,118.27377600150776,1455.7336247017295,14.548953447119244,PUMP-A01
2024-01-01 14:18:00,2.483591580282001,2.0907925571947104,63.50448644234669,4.164559027740683,118.67132903734863,1443.5643887504934,14.652174589738514,PUMP-A01
2024-01-01 14:24:00,2.3681098966757257,1.9626964664752706,65.03937540236659,4.196823497412242,118.29811281415091,1447.4038596865423,14.627300928676904,PUMP-A01
2024-01-01 14:30:00,2.436030840439572,1.90264361364748,61.838691556466486,4.235396368397577,117.49350559466117,1459.6980448739175,14.503038801202438,PUMP-A01
2024-01-01 14:36:00,2.3756563865479454,2.0343495857773055,65.89234375590016,4.175645858971467,113.74318606280082,1458.7427767891907,14.77461908112689,PUMP-A01
2024-01-01 14:42:00,2.379375016150088,1.9919557620334383,66.10686492869003,4.16722808573056,118.39412810666194,1440.180901540492,14.636477568200291,PUMP-A01
2024-01-01 14:48:00,2.4638819789282933,2.04915851389743,64.6040730666866,4.207388323060357,119.99723315346795,1441.4447354709143,14.786280483028184,PUMP-A01
2024-01-01 14:54:00,2.210986609512982,1.9715455016387202,61.26380874192305,4.0463267259283855,118.26706332301625,1451.087021528134,14.586023170293766,PUMP-A01
2024-01-01 15:00:00,2.0384862357569036,1.7671430581283625,63.4938876431445,4.238162810178117,123.11925936104619,1467.261323746695,14.759882732024792,PUMP-A01
2024-01-01 15:06:00,1.7854923791891246,1.5777726138857182,66.84101170977418,4.199954952230163,119.27023859937962,1430.84434835531,14.776716872198689,PUMP-A01
2024-01-01 15:12:00,1.5838386167064948,1.6354450060048573,60.82730944964209,4.203175482127805,121.82053506427609,1452.783329395705,14.667049724911234,PUMP-A01
2024-01-01 15:18:00,1.6823347111371856,1.6509568128314052,64.47515638493824,4.276858744607558,119.75630775932767,1436.2395666842685,14.560803336360316,PUMP-A01
2024-01-01 15:24:00,1.7013311217965423,1.5580185580078312,63.22807932347968,4.0437747575961405,120.88127153361417,1443.6566900647445,14.705574229631717,PUMP-A01
2024-01-01 15:30:00,1.967092524681367,1.4780448314793955,66.20607312241339,4.042093290411283,119.7819300016547,1446.3557158193576,14.664693419958837,PUMP-A01
2024-01-01 15:36:00,1.753072303220862,1.5518464350854482,63.987181997406815,4.2219043076258815,121.95600613755462,1445.7949165656312,14.783358899755788,PUMP-A01
2024-01-01 15:42:00,1.948585397159491,1.4450389183279895,65.60591722526173,4.199430651589719,119.32530555397221,1444.6620406034078,14.631781618543148,PUMP-A01
2024-01-01 15:48:00,1.8232909868737441,1.4246335563319634,65.84780809101849,4.213614155455355,120.2006582498449,1450.0720706037637,14.580554094291946,PUMP-A01
2024-01-01 15:54:00,1.8372882464376254,1.5425335739161086,67.75308552655746,4.163029833986204,119.93607268092734,1444.6474443336942,14.541486100448232,PUMP-A01
2024-01-01 16:00:00,1.995457349857148,1.4725645332890378,64.69296128015611,4.253148293939194,118.62182587733254,1435.3754261514584,14.709590070606003,PUMP-A01
2024-01-01 16:06:00,2.152682850659679,1.5756708124805823,65.55956644062566,4.27461110743929,120.00335141139644,1457.7986961252277,14.792232885694174,PUMP-A01
2024-01-01 16:12:00,2.6861107372000674,1.6137580266962115,62.76554080802032,4.238718583516122,123.65714924590237,1457.5287216714887,14.50850313117142,PUMP-A01
2024-01-01 16:18:00,2.3227816786703914,1.4866274806211905,66.77586720070614,4.1791337233276336,118.64257284927605,1458.4317431002266,14.722133606433438,PUMP-A01
2024-01-01 16:24:00,2.6169098286049217,1.6142780705673645,63.84610539011589,4.031384848990848,120.01728649913335,1434.5926550373592,14.7780791087679,PUMP-A01
2024-01-01 16:30:00,2.362404639291594,1.8977799245067999,64.14185853912392,4.26153889664297,121.68890459512566,1452.9891815258416,14.522434460268205,PUMP-A01
2024-01-01 16:36:00,2.6051882699165336,1.6416756026410204,64.94523892203017,4.2977382932974075,121.44884323523524,1456.7597885580692,14.53305101353184,PUMP-A01
2024-01-01 16:42:00,2.4548882103407674,1.5836763885931195,62.62940507102886,4.251564672958718,119.18675948874534,1439.6879793156043,14.707587129534913,PUMP-A01
2024-01-01 16:48:00,2.276140718469218,1.669463290727108,65.31150824270881,4.129628605810599,114.39153922735181,1450.0917324818213,14.694389012768736,PUMP-A01
2024-01-01 16:54:00,2.1763933059473626,1.9482840399527823,66.41367539451407,4.253903551493421,120.18671225052339,1448.8373335468964,14.520648224594874,PUMP-A01
2024-01-01 17:00:00,1.9590522503687646,1.9952572514023785,65.3955012717925,4.268842376636916,114.70934807594027,1468.4215065856827,14.750326825645347,PUMP-A01
2024-01-01 17:06:00,2.0031432674347904,2.0173774095020205,62.56588114740467,4.324705299823927,122.08316103502877,1469.2449603701257,14.657027154353468,PUMP-A01
2024-01-01 17:12:00,1.7630414415285927,2.208903548351703,64.75614360506664,4.129911206061764,119.47722429549273,1433.356436066698,14.772159212000984,PUMP-A01
2024-01-01 17:18:00,1.5689125907092765,1.764809378190816,66.04703478962628,4.1818836332364695,121.13261457281011,1474.9392700572798,14.763397264297812,PUMP-A01
2024-01-01 17:24:00,1.516653466692239,2.1452541186926486,62.1086468002721,4.259781764091477,117.32403423666395,1440.8477427884668,14.743752330715049,PUMP-A01
